text,label
"The soy isoflavone metabolite, S-(-)equol, has selective affinity for estrogen receptor (ER)beta and also antagonizes in vivo the action of dihydrotestosterone. It is therefore of interest as a potential new therapeutic agent in hormone-dependent conditions and is under development as a nutraceutical. Our objective in this study was to define the pharmacokinetics of natural S-(-)equol after administration of SE5-OH, a newly developed S-(-)equol supplement made by incubation of the equol-producing bacterium Lactococcus garvieae with soy germ isoflavones. In a single-center, open-label, randomized, 2-period crossover design study, the pharmacokinetics of S-(-)equol administered as single-bolus oral doses of 10 and 30 mg in the form of SE5-OH tablets was determined in 12 healthy postmenopausal women. S-(-)equol was measured in plasma and urine collected at timed intervals over a 48-h period postdosing using tandem MS. Equol-producer status was also determined after a soymilk challenge conducted after the pharmacokinetic sampling was complete. S-(-)equol was rapidly absorbed after oral administration and attained high plasma concentrations, with a plasma elimination half-life of 8 h. The maximum plasma concentration/dose, area under the plasma concentration-time curve from time 0 to infinity/dose, and the fraction of dose excreted in urine (%f(e,u)) were similar for the 2 doses, indicating a dose-proportional response in total S-(-)equol pharmacokinetics. The systemic bioavailability of S-(-)equol was very high, as the %f(e,u) was 82% for both doses, which is greater than published data for the soy isoflavones daidzein and genistein. Three participants were determined to be equol-producers, representing a 25% frequency, and equol-producer status had no effect on natural S-(-)equol pharmacokinetics.",1
"Partial squats are a part of many rehabilitation programs. Progress to deeper squats can only be performed through the partial squat position. However, squats safety, onset time, and rational depth are still controversial. Most previous studies have not considered the influence of posterior tibial slope (PTS) and anterolateral ligament (ALL) on the stress on the knee anatomical elements in partial squats. We have created the new comprehensive knee computer models, which considered muscle exertions while weight bearing 75, 100, 125, and 150 kg in partial squats, included the ALL, two variants of PTS (5° and 13.9°), and two variants of anterior cruciate ligament (ACL) (a native 6 mm double-bundle ACL and an 8 mm single-bundle ACL graft). Using the finite element analysis, we have analyzed stresses in 14 anatomical elements in each model in partial squats (55° knee flexion and 10° anterior tibia tilt). PTS change from 5° to 13.9° in a partial squat increases stress 1.2-1.3 times on the native ACL and 1.3-1.4 times on the ALL. In the case of single-bundle ACL reconstruction, PTS growth from 5° to 13.9° results in stress increasing 1.2-1.3 times on the graft and 1.3-1.4 times on the ALL. Thus, increased PTS is a significant risk factor, especially in the early postoperative period. Weight-bearing predictably increases stress on the ACL, ALL, and other joint elements proportional to the weight growth. Patients with thinner grafts after the ACL reconstruction may already reach the risk level for graft rupture in a single load in partial squatting if they weigh 125 kg or more. The risk rises with increasing PTS angle or the patient's weight. Because of the reduction of the graft strength by six weeks after surgery by 27%, partial squats in six weeks are associated with forces that may exceed the maximal ACL load even in patients with 75 kg of weight without additional load. In the early postoperative period, partial squats can put the ACL graft at risk of failure. This risk is proportional to the patient's weight and PTS angle, and inversely proportional to the graft thickness. The choice of physical therapy strategies after ACL reconstruction, exercises, and their initiation timing is complex and cannot be standardized for all patients. Factors like the thickness of the graft, the method of fixation, the patient's weight, the ALL insufficiency, the PTS angle, and the patient's goals in the short and long term should be considered when planning the rehabilitation program.",0
"The flavones apigenin and tricin, which occur in leafy vegetables and rice bran, respectively, possess cancer chemopreventive properties in preclinical rodent models. Their pharmacology is only poorly understood. We compared their tissue levels in mice in vivo and their metabolism in liver fractions in vitro.",1
"Qualitative and quantitative differences among the constituents in various fennel (Foeniculum vulgare Mill., family Apiaceae) teas prepared by classical infusion, microwave decoction, and dissolution are reported. Different commercial starting materials, such as fruit (unbroken and crushed), four herbal teas, and two instant herbal teas were evaluated. Chlorogenic acid (1), quercetin-3-O-beta-D-glucuronide (2), p-anisaldehyde (3), and trans-anethole (4) were identified by HPLC-DAD and HPLC-MS as constituents of fennel teas. No coumarins, which are characteristic constituents of plants of Apiaceae family, were found. Trans-anethole (4), the main constituent of the essential oil, was present in all teas. In addition p-anisaldehyde (3), a degradation product of trans-anethole, was also identified in all teas with the exception of two samples. Chlorogenic acid (1) and quercetin-3-O-beta-D-glucuronide (2) were also present in all teas. In addition, minor unidentified flavonol constituents were found in two teas. Quality, activity, and safety of the content of the investigated preparations are also discussed.",1
"Mixed-phenotype acute leukemia (MPAL) is associated with poor prognosis. Although allogeneic hematopoietic stem cell transplantation (allo-HSCT) can achieve long-term survival, optimal transplantation strategies remain unclear. We analyzed a national registry of adult patients with MPAL who underwent allo-HSCT between 2008 and 2022 in Japan. Among 417 patients, median age at transplant was 44 years (interquartile range, 32-55); 61% were male, 20% were",0
"Early and highly accurate detection of rapidly damaging deadly disease like Acute Lymphoblastic Leukemia (ALL) is essential for providing appropriate treatment to save valuable lives. Recent development in deep learning, particularly transfer learning, is gaining a preferred trend of research in medical image processing because of their admirable performance, even with small datasets. It inspires us to develop a novel deep learning-based leukemia detection system in which an efficient and lightweight MobileNetV2 is used in conjunction with ShuffleNet to boost discrimination ability and enhance the receptive field via convolution layer succession. More importantly, the suggested weight factor and an optimal threshold value (which is experimentally selected) is responsible for maintaining a healthy balance between computational efficiency and classification performance. Hence, the benefits of inverted residual bottleneck structure, depthwise separable convolution, tunable hyperparameters, pointwise group convolution, and channel shuffling are integrated to improve the feature discrimination ability and make the proposed system faster and more accurate. The experimental results convey that the proposed framework outperforms others with the best detection performances. It achieves superior performance to its competitors with the best accuracy (99.07%), precision(98.00%), sensitivity (100%), specificity (98.31%), and F1 score (0.9899) in ALLIDB1 dataset. Similarly, it outperforms others with 98.46% accuracy, 98.46% precision, 98.46% specificity, 98.46% sensitivity, and 0.9846 F1 Score in ALLIDB2 dataset.",0
"T cell-redirecting bispecific antibodies establish a connection between endogenous T cells and tumor cells, activating T cells function to eliminate tumor cells without ex vivo genetic alteration or manipulation. Here, we developed a novel dual-specific antibody (DuAb) and an enhanced DuAb (EDuAb) with different stimulation signal to activate T cells, and evaluated their impact on the treatment of acute lymphoblastic leukemia (ALL). The expression plasmids of the DuAb and EDuAb containing CD80 molecule were constructed by cloning heavy chain and light chain variable fragments from anti-human CD19 (HI19a) and CD3 (HIT3a) monoclonal antibody hybridomas, respectively. The activation and the anti-tumor efficacy of human T cells mediated by DuAb and EDuAb were evaluated in vitro. B-cell ALL xenograft NSG mouse model was established to investigate the therapeutic effect in vivo. EDuAb promoted the optimal expansion of primary human T cells with low expression of inhibitory markers in vitro than DuAb did. Both DuAb and EDuAb showed a similar capability in inducing healthy donor T cells to specifically eliminate B-ALL cell lines and primary blasts from patients. The similar ability was also observed in the patient-derived T cells. In vivo study showed that both DuAb and EDuAb significantly alleviated tumor burden and extended survival of B-ALL xenograft NSG mice. The median survival of PBS, DuAb and EDuAb treatment groups were 27, 38 and 45 days, respectively. The phenotype of T cells and cytokine release in peripheral blood (PB) of B-ALL xenograft NSG mice on day 24 were analyzed as well. The results showed that the proportion of CD8 Both DuAb and EDuAb showed great potential as novel treatments for B-ALL in clinical applications. However, compared to DuAb, EDuAb showed a significant advantage in promoting the proliferation and survival of T cells. Furthermore, EDuAb showed a better promising effect on eliminating tumor cells and extending survival in vivo, which provides new insights for the development of new multi-specific antibodies.",0
"Peanuts are an important food crop with many health benefits of their consumption realized by consumers worldwide. Limited information is available on non-nutrient phytochemical composition of peanuts and their relative antioxidant values, knowledge that may serve to increase overall marketability of the crop. Shelled peanuts from eight cultivars and four experimental genotypes with either high or normal oleic acid contents were evaluated for phytochemical, antioxidant, and sensory properties (roasted only) before and after dry roasting under constant time and temperature conditions. Peanuts were evaluated for color, total and individual phenolics, and antioxidant capacity while a trained sensory panel evaluated the peanuts for roasted and burnt peanut flavor and aroma, sweetness, and bitterness. Overall, no meaningful differences were observed for phytochemical and antioxidant properties between high and normal oleic acid peanuts, but differences were present among cultivars. However, high oleic acid varieties had higher burnt peanut aroma and burnt peanut flavor compared to normal oleic peanuts but were not necessarily independent from roasted peanut aroma and flavor. Numerous polyphenolics were separated and characterized based on spectral similarities to p-hydroxybenzoic acid, tryptophan, and p-coumaric acid in both free and bound (esterified) forms. Peanuts were found to be a good source of antioxidant polyphenolics, such as p-coumaric acid, that may be contributing factors to potential health benefits of their consumption.",1
"The presence of resveratrol (3,5,4'-trihydroxystilbene) and its beta-glucoside, piceid (resveratrol-3-beta-D-glucopyranoside), together with their isomers in wine appears to be one of the beneficial factors conferring a protective effect against cardiovascular disease through red wine ingestion. A total of 42 red and white wines was collected in areas from Hokkaido to Kyushu in Japan. The wines were fractionated with a C18 Sep-pak cartridge, and the active principles were eluted with ethyl acetate. Crude trans- and cis-piceid were extracted from a Chinese medicine, 'Kojohkon' (Polygonum cuspidatum), and their retention times and UV absorption were confirmed by HPLC. trans- and cis-Resveratrol, and trans- and cis-piceid were analyzed in a short C18 HPLC column, and cis-resveratrol was quantified from the amount of cis-isomer converted from authentic trans-resveratrol that had been treated by UV irradiation. The content of piceid is shown as the resveratrol equivalent. The average content of total stilbene compounds was 4.37 mg/liter in red wines, while only 0.68 mg/liter in white wines. Red wines made from Pinot noir, Merlot, and Zweigeltrebe grapes all had a high resveratrol content.",1
"Blueberries and blackberries grown at various locations in Georgia were collected and analyzed for flavonoids, total anthocyanins, total polyphenols, and Trolox-equivalent antioxidant capacity (TEAC). Each sample was analyzed for phenolic acids (gallic acid, p-hydroxybenzoic acid, caffeic acid, ferulic acid, and ellagic acid) and flavonoids (catechin, epicatechin, myricetin, quercetin, and kaempferol). A high-performance liquid chromatographic (HPLC) method with photodiode array detection was used for analysis. Compounds were analyzed as aglycons after acid hydrolysis with 1.2 M HCl. Identification of each compound was based on retention time and UV spectra by comparison with pure commercial standards. Phenolic acids ranged from 0.19 to 258.90 mg/100 g fresh weight (FW), and flavonoids ranged from 2.50 to 387.48 mg/100 g FW. Total polyphenols ranged from 261.95 to 929.62 mg/100 g FW, and total anthocyanins ranged from 12.70 to 197.34 mg/100 g FW. TEAC values varied from 8.11 to a maximum of 38.29 microM/g FW. A linear relationship was observed between TEAC values and total polyphenols or total anthocyanins. The data indicate that blueberries and blackberries are rich sources of antioxidants.",1
"CD7 CAR-T cell therapy has emerged as a promising treatment for relapsed/refractory (R/R) CD7-positive hematological malignancies, offering new hope for patients with limited therapeutic options. This review examines the recent clinical advances, challenges, and future directions of CD7 CAR-T therapy. Clinical trials have demonstrated remarkable efficacy of CD7 chimeric antigen receptor T (CD7 CAR-T) cells in treating T-cell acute lymphoblastic leukemia (T-ALL), T-cell lymphoblastic lymphoma (T-LBL), and other CD7-positive malignancies, with complete remission (CR) rates of 90-95% in bone marrow (BM) and 50% to 60% in extramedullary disease (EMD). Various engineering strategies, including naturally selected CD7-targeted CAR-T cells, gene editing, protein blockers and universal CAR-T cells, have been developed to overcome challenges such as fratricide. While CD7 CAR-T therapy has shown promising initial responses, durable remissions often depend on consolidative allogeneic hematopoietic stem cell transplantation (allo-HSCT). Ongoing research is focused on optimizing CAR designs, improving CAR-T cell persistence, and developing novel combination strategies to enhance long-term outcomes. Safety profiles have been generally manageable, with cytokine release syndrome (CRS) and neurotoxicity being the primary concerns. However, prolonged cytopenias and potential long-term immunodeficiency due to depletion of healthy CD7-positive cells remain areas of active investigation. As CD7 CAR-T therapy continues to evolve, future directions include refining patient selection, exploring dual-targeting approaches, and investigating innovative strategies to integrate CAR-T therapy with allo-HSCT. These advancements aim to improve the efficacy, safety, and accessibility of CD7 CAR-T therapy for patients with CD7-positive hematological malignancies.",0
"The aim of this systematic review was to assess the efficacy of arthroscopy compared to arthrocentesis and to conservative treatments for temporomandibular joint disorders. Thirteen controlled studies on various patient outcomes were included after a systematic search in seven electronic databases. Meta-analyses were conducted separately for arthroscopic surgery (AS) and arthroscopic lysis and lavage (ALL), and short-term (<6 months), intermediate-term (6 months to 5 years), and long-term (≥5 years) follow-up periods were considered. No significant differences in pain reduction and complication rates were found between AS or ALL and arthrocentesis. Regarding improvement in maximum mouth opening (MMO), both AS at intermediate-term and ALL at short-term follow-up were equally efficient when compared to arthrocentesis. However, at intermediate-term follow-up, ALL was superior to arthrocentesis for MMO improvement (mean difference 4.9 mm, 95% confidence interval 2.7-7.1 mm). Trial sequential analysis supported the conclusion of the meta-analysis for MMO improvement for ALL versus arthrocentesis studies at intermediate-term follow-up, but not for the other meta-analyses. Insufficient evidence exists to draw conclusions regarding other patient outcomes or about comparisons between arthroscopy and conservative treatments. Due to the low quality of the primary studies, further research is warranted before final conclusions can be drawn regarding the management of temporomandibular joint disorders.",0
"The NOTCH pathway is an ancient, ubiquitously expressed cell signalling system that is essential for embryonic and postembryonic cell fate control and tissue growth. It is activated via intercellular interactions between receptors and ligands expressed by neighbouring cells. This releases the latent transcription-promoting potential of the receptor through proteolytic cleavage of the intracellular domain, which translocates to the nucleus and directly stimulates target gene expression as part of a DNA-bound transcription activation complex. To date, it has been assumed that this process involves interactions between ligand homomers and receptor homomers. In this study, we present several lines of evidence in support of the view that NOTCH receptor dimerization/oligomerization (hereafter referred to as dimerization) could be necessary for the transactivation of receptor signalling. We show that (1) NOTCH receptors can efficiently self-associate, which is mediated via a short motif found in the negative regulatory region (NRR) of the extracellular domain; (2) deletion of this motif ablates receptor homodimerization and blocks receptor transactivation; and (3) short peptides specifically targeting the dimerization motif similarly block receptor dimerization and receptor transactivation. Since the NOTCH pathway is corrupted in a wide range of disorders, the newly identified mechanism of NOTCH receptor transactivation presented here, and the discovery of a unique class of NOTCH signalling inhibitors, potentially reveals new therapeutic avenues to treating these diseases. In this light, a proof-of-concept study centred on T-cell acute lymphoblastic leukaemia (T-ALL) is presented.",0
Keywords: Antioxidant; chocolate; cocoa; polyphenols; lipid peroxidation; low-density lipoproteins,1
"Eight commercial Italian vini novelli (red wines prepared by carbonic maceration and supposed to be consumed within three months from their wine-making) were evaluated for their total antioxidant activity. The wines had an average total phenol content (1605.4 +/- 337.4 mg/L gallic acid equivalents) lower than that of wines prepared by traditional maceration and consumable after aging (2057. 3 +/- 524.0 mg/L gallic acid equivalents). The average flavanol content (424.7 +/- 121.3 mg/L catechin equivalents) and the total antioxidant activity (16.8 +/- 3.8 mmol/L Trolox equivalents) of vini novelli were higher than the corresponding values (382.7 +/- 174.5 mg/L catechin equivalents and 12.3 +/- 3.3 mmol/L Trolox equivalents) found for aged wines. Three couples of experimental wines were prepared from the same grapes by traditional or carbonic maceration. These wines showed a different phenolic pattern, anthocyanins being more abundant in vini novelli. However, the average total antioxidant activities of the wines were similar, suggesting that aging (and not the wine-making technique) is the main factor influencing the antioxidant activity of red wines.",1
"The concentrations of the isoflavones daidzein, genistein and glycitein were determined in a large number of commercially-available soy products by high-performance liquid chromatography with coulometric electrode array detection using estriol as internal standard. During extraction, the naturally occurring glycosides were converted into their respective aglycones by acid hydrolysis. The analytes were separated on a C-18 reversed phase column, eluted with methanol/acetonitrile/50 mM sodium acetate pH 4.8 (40/5/55, v/v/v), and detected by a coulometric electrode array detector using twelve electrodes set to potentials between +250 and +800 mV (in increments of 50 mV) against palladium reference electrodes. The isoflavones could be determined over a wide concentration range (0.8–1135.0 mg/kg for daidzein, 1.9–1442.5 mg/kg for genistein and 0.5–154.6 mg/kg for glycitein). The recovery of the isoflavones in the different matrices was determined by the standard addition method and varied between 40.9–94.4%. The detection limits (S/N=3) depend on the matrix of the soy product and were found for daidzein between 0.3–1.6 mg/kg, for genistein between 0.3–1.7 mg/kg and for glycitein between 0.5–2.3 mg/kg.",1
"Fish and fish products (14 samples), Indian foods and meals (10 samples), spices (30 samples) and beers (10 samples) were analysed for their phytoestrogen content, and a number of significant non-soya sources of dietary phytoestrogens were identified. No isoflavones were detected in unprocessed, farmed or ocean fish, but some samples of processed fish products contained soya isoflavones, which are assumed to come from coatings or protein addition. Additionally, some processed fish products contained, genistein glycocongugates not derived from soya. Genistein was detected in Indian meals such that, for example, a single portion of a vindalooo curry contained 11 mg genistein. The origin was most likely from the spices used, since the analysis of curry powders, chilli powder, crushed red chillies, garam masala and tandoori powder revealed that some contained genistein at more than 100 mg kg(-1). Cumin was the most likely source material, although not all individual samples of cumin tested contained high levels of genistein. Prenylnaringenin phytoestrogens were determined in UK hop-based beers at mean concentrations of 0.21 mg(-1) 6-prenylnaringenin and 0.06mg(-1) 8-prenylnaringenin. The beers also contained traces of daidzein, genistein and biochanin A. The significance of 'hidden soya' in processed foods and these non-soya sources of phytoestrogens is that UK dietary intake of phytoestrogens must be assumed to be higher than estimated previously and that some sources of phytoestrogens remain poorly characterized.",1
"Graft failure and secondary meniscal tears remain significant concerns following anterior cruciate ligament reconstruction (ACLR). Lateral extra-articular procedures, including anterolateral ligament (ALL) reconstruction, have demonstrated efficacy in reducing anterior cruciate ligament (ACL) graft failure and meniscal repair rates. However, their impact on untreated stable meniscal tears remains unclear. This study aimed to compare clinical outcomes and reoperation rates between ACLR with and without ALL reconstruction in patients with untreated stable lateral meniscal tears. A retrospective analysis of prospectively collected data was performed on patients who underwent primary ACLR with autograft hamstring tendon (HT) alone or HT combined with ALL reconstruction (HT ​+ ​ALL) between January 2019 and December 2022. All included patients had a concomitant stable, not displaced or moving lateral meniscal tear left in situ. Clinical evaluation was conducted preoperatively and at a minimum follow-up of two years, utilizing the Lachman test, pivot shift test, Rolimeter measurements, objective and subjective International Knee Documentation Committee score, Lysholm score, and the Tampa Scale for Kinesiophobia, 11-item version (TSK-11). Reoperation rates and postoperative complications were also recorded. A post hoc power analysis was conducted based on the results of the independent samples t-test comparing kinesiophobia scores between the two groups. Sixty-four patients (average age at time of surgery: 28 years) with a minimum follow-up of 2 years (range: 2-5.5 years follow-up) were included: 31 in the HT group and 33 in the HT ​+ ​ALL group. Graft rupture rates were 9.6% in the HT group and 3.3% in the HT ​+ ​ALL group (not a statistically significant difference). Secondary meniscal surgeries were required in 12.9% of HT patients compared to 0% in the HT ​+ ​ALL group (p ​< ​0.05). The HT ​+ ​ALL group demonstrated lower reoperation rates at the final follow-up (97% vs. 77.5%; p ​< ​0.05). Functional scores showed no statistically significant differences except for improved TSK-11 scores (P ​< ​0.01) and pivot shift test (P ​< ​0.025) outcomes favoring the HT ​+ ​ALL group. In patients with stable lateral meniscal tears left in situ, adding ALL reconstruction to ACLR with autografts may reduce the risk of secondary meniscal surgery and graft failure, with comparable or improved functional outcomes. 3, retrospective comparative study.",0
"The robust and stable expression of CD38 in T-cell acute lymphoblastic leukemia (T-ALL) blasts makes CD38 chimeric antigen receptor (CAR)-T/natural killer (NK) a potential therapy for T-ALL. However, CD38 expression in normal T/NK cells causes fratricide of CD38 CAR-T/NK cells. Here a ""2-in-1"" gene editing strategy is developed to generate fratricide-resistant locus-specific CAR-T/NK cells. CD38-specific CAR is integrated into the disrupted CD38 locus by CRISPR/Cas9, and CAR is placed under the control of either endogenous CD38 promoter (CD38",0
"Thirteen pomegranate varieties obtained from four different growing regions of Turkey were analyzed for their individual organic acids and phenolic compounds in freshly prepared pomegranate juices. Total titratable acidity ranged between 4.58 and 17.30 g/L (average of 9.82 g/L), and total sugars ranged between 139.6 and 160.6 g/L (average of 148.75 g/L) in pomegranate juices. According to the results of the z -test for comparison of means, intervarietal differences in total titratable acidity and sugar content of pomegranate varieties were found to be significant within the confidence interval of 95%. Organic acids such as citric, l -malic, tartaric, oxalic, (−)−quinic and succinic acids were individually detected and quantitated. On average, citric acid was predominant with a range of 0.33–8.96 g/L (overall mean of 4.85±2.83 g/L). l -Malic acid was the second most abundant, with a range of 0.56–6.86 g/L (overall mean of 1.75±1.59 g/L). Tartaric, oxalic, (−)−quinic and succinic acids ranged between 0.28–2.83, 0.02–6.72, 0.00–0.82 and 0.00–1.54 g/L, respectively. Phenolic compounds identified in freshly prepared pomegranate juices were gallic acid, protocatechuic acid, chlorogenic acid, caffeic acid, ferulic acid, o - and p -coumaric acids, catechin, phloridzin and quercetin.",1
"Virgin olive oils from percolation (first extraction) have been compared with the corresponding oils from centrifugation (second extraction). The former were characterized by (i) higher contents of total phenols, o-diphenols, hydroxytyrosol, tyrosol-aglycons, tocopherols, trans-2-hexenal, total volatiles, and waxes; (ii) higher values of resistance to autoxidation and of turbidity; (iii) higher sensory scores; (iv) higher ratios of campesterol/stigmasterol, trans-2-hexenal/hexanal, and trans-2-hexenal/total volatiles; (v) lower contents of chlorophylls, pheophytins, sterols, and aliphatic and triterpene alcohols; (vi) lower alcoholic index and color indices; (vii) similar values of acidity, peroxide index, and UV (ultraviolet) spectrophotometric indices; (viii) similar percentages of saturated and unsaturated fatty acids, triglycerides, and diglycerides; and (ix) similar values of glyceridic indices. Stigmastadienes, trans-oleic, trans-linoleic, and trans-linolenic acid isomers were not detected in the two genuine oil kinds. Hence, the qualitative level of the first extraction oil was superior to the second extraction one.",1
"Hydroxytyrosol is quantitatively and qualitatively the principal phenolic antioxidant in olive oil. Recently it was shown that hydroxytyrosol and five metabolites were excreted in urine when hydroxytyrosol was dosed intravenously or orally in an olive oil solution to rats. The conclusive identification of three metabolites of hydroxytyrosol by MS/MS as a monosulfate conjugate, a 3-O-glucuronide conjugate, and 4-hydroxy-3-methoxyphenylacetic acid (homovanillic acid) has been established in this investigation. The structural configurations of the glucuronide conjugate and 4-hydroxy-3-methoxyphenylacetic acid were confirmed by (1)H NMR. The radical scavenging potencies of homovanillic acid, homovanillic alcohol, hydroxytyrosol, and the metabolites were examined with the radical 2,2-diphenyl-1-picrylhydrazyl. These studies showed them to be potent antioxidants with SC(50) values of 14.8 and 11.4 microM for homovanillic acid and homovanillic alcohol, respectively. The 3-O-glucuronide conjugate was more potent than hydroxytyrosol, with an SC(50) of 2.3 in comparison to 11.0 microM, and the monosulfate conjugate was almost devoid of radical scavenging activity.",1
"The effects of various thermal processing treatments (blanching, boiling and steaming) of red cabbage, Brassica oleracea L. ssp. capitata f. rubra cv. ‘Autoro’, were assessed for the levels of glucosinolates (GLS), total phenols (TP), total monomeric anthocyanins (TMA), l-ascorbic acid (L-AA) and soluble sugars, as well as for the antioxidant potential by the ferric reducing ability power (FRAP) and oxygen radical absorbance capacity (ORAC) assays. Individual native GLS were determined by ion-pair HPLC-MS/DAD. There were significant (p<0.05) losses in blanched red cabbage: TP, 43%, TMA 59%, FRAP 42%, ORAC 51%, L-AA 48% and soluble sugars 45%. Boiling gave less extensive reductions: TP 16%, TMA 41%, FRAP 17%, ORAC 19%, L-AA 24% and soluble sugars 19%. Steaming caused no losses for TP, ORAC, FRAP or soluble sugars. However, significant reductions were found for TMA and L-AA, with 29% and 11%, respectively. In general losses were accounted for in the processing waters; however, TMA was not fully recovered, indicating degradation. Total GLS were severely affected by processing, with reductions of 64%, 38% and 19% in blanched, boiled and steamed red cabbage, respectively. Total aliphatic and indole GLS were similarly affected. Lost GLS were partially recovered in the processing water.",1
"Refractoriness to initial chemotherapy and relapse after remission are the main obstacles to cure in T-cell Acute Lymphoblastic Leukemia (T-ALL). Biomarker guided risk stratification and targeted therapy have the potential to improve outcomes in high-risk T-ALL; however, cellular and genetic factors contributing to treatment resistance remain unknown. Previous bulk genomic studies in T-ALL have implicated tumor heterogeneity as an unexplored mechanism for treatment failure. To link tumor subpopulations with clinical outcome, we created an atlas of healthy pediatric hematopoiesis and applied single-cell multiomic (CITE-seq/snATAC-seq) analysis to a cohort of 40 cases of T-ALL treated on the Children's Oncology Group AALL0434 clinical trial. The cohort was carefully selected to capture the immunophenotypic diversity of T-ALL, with early T-cell precursor (ETP) and Near/Non-ETP subtypes represented, as well as enriched with both relapsed and treatment refractory cases. Integrated analyses of T-ALL blasts and normal T-cell precursors identified a bone-marrow progenitor-like (BMP-like) leukemia sub-population associated with treatment failure and poor overall survival. The single-cell-derived molecular signature of BMP-like blasts predicted poor outcome across multiple subtypes of T-ALL within two independent patient cohorts using bulk RNA-sequencing data from over 1300 patients. We defined the mutational landscape of BMP-like T-ALL, finding that",0
"This study confirmed the significant role of phenolics in the dormancy of cereal caryopses. Investigations were conducted on two cultivars of wheat (Elena and Alba), rye (Amilo and Dańkowskie Złote), and triticale (Ugo and Bogo), with characteristic deeper or shallow dormancy, respectively. In germination studies, cultivars susceptible to sprouting (Alba, Dańkowskie Złote and Bogo) displayed higher germination percentages than those resistant to sprouting (Elena, Amilo and Ugo). The phenolic acid contents (i.e. free, liberated from soluble esters, and liberated from soluble glycosides) in caryopses were determined by an HPLC method. Caffeic, p-coumaric, ferulic and sinapic acids were the dominant phenolic acids detected. The majority of phenolic acids were found in the form of soluble esters. For all species examined, the levels of phenolic acids liberated from soluble esters and the total phenolic acid contents in caryopses showing shallow dormancy were higher than in those showing deeper dormancy. Slight differences in the UV spectra of extracts of phenolic compounds from caryopses showing shallow or deeper dormancy were noted.",1
"Detection of t(9;22), and consequent",0
"Acute lymphoblastic leukemia (ALL) has survival rates of greater than 90% in developed nations. However, various sociodemographic factors adversely affect outcome rates in low- and middle-income countries (LMICs). To study induction outcome of ALL and various factors affecting it. This was a prospective cohort study which enrolled 86 children up to the age of 18 years with newly diagnosed ALL registered in newly established pediatric hematology and oncology division over the duration of 3 years. Sociodemographic and clinical data was collected. Outcome was assessed using morphological remission, minimal residual disease (MRD) and mortality rate. Of the 170 children with malignancies registered, 86 were ALL. Mean age was 7.09 ± 4.07 years and the M: F ratio of 1.32:1. Sixteen (38.09%) of them had severe acute malnutrition and another 16 (38.09%) had moderate acute malnutrition. Thirty (68.18%) children over 5 years were undernourished. Seventy-four (86.05%) were B-ALL and 12 (13.95%) T-ALL. In total, 28.77% had WBC counts greater than 50 × 10 9 /L. t (12;21) was the most common cytogenetic abnormality. Majority (60.46%) of the patients belonged to lower socioeconomic status. Seventy-one (93.42%) patients completed induction of which 100% attained morphological remission and 64 (90.14%) were MRD negative. There were five mortalities, three (60%) due to sepsis and 2 (40%) due to hemophagocytic lymphohistiocytosis. Fifty (65.78%) children had morbidities during induction, febrile neutropenia being the commonest. Successful induction outcome rates at par with high-income countries can be achieved even in resource-limited settings of LMIC with support from government and NGOs. Decentralized cancer care centers can eﬀectively pave the way in reducing cancer mortality in children of lower socioeconomic status residing in rural areas.",0
"Complete elimination of B-cell acute lymphoblastic leukemia (B-ALL) by a risk-adapted primary treatment approach remains a clinical key objective, which fails in up to a third of patients. Recent evidence has implicated subpopulations of B-ALL cells with stem-like features in disease persistence. We hypothesized that microRNA-126, a core regulator of hematopoietic and leukemic stem cells, may resolve intratumor heterogeneity in B-ALL and uncover therapy-resistant subpopulations. We exploited patient-derived xenograft (PDX) models with B-ALL cells transduced with a miR-126 reporter allowing the prospective isolation of miR-126(high) cells for their functional and transcriptional characterization. Discrete miR-126(high) populations, often characterized by MIR126 locus demethylation, were identified in 8/9 PDX models and showed increased repopulation potential, in vivo chemotherapy resistance and hallmarks of quiescence, inflammation and stress-response pathway activation. Cells with a miR-126(high) transcriptional profile were identified as distinct disease subpopulations by single-cell RNA sequencing in diagnosis samples from adult and pediatric B-ALL. Expression of miR-126 and locus methylation were tested in several pediatric and adult B-ALL cohorts, which received standardized treatment. High microRNA-126 levels and locus demethylation at diagnosis associate with suboptimal response to induction chemotherapy (MRD > 0.05% at day +33 or MRD+ at day +78).",0
"The seeds of buckwheat (Fagopyrum esculentum Moench L.) were dehulled and then, following milling, extruded on a counter rotating, twin-screw extruder with the different barrel temperature profiles: 120, 160, and 200 degrees C. After extrusion cooking process, the following compounds were analyzed: free and conjugated phenolic acids, total polyphenols (TPC), tocopherols (T) and tocotrienols (T3), inositol phosphates (IP), reduced glutathione (GSH), and melatonin (MLT). The antioxidant capacity and superoxide dismutase-like activity (SOD-like activity) were determined in the groats and extrudates. Extrusion caused a significant decrease in all the compounds tested, except for phenolic acids. The content of IP decreased by 13%, that of GSH by 42%, and that of T + T3 by 62%. A three-fold lower level of MLT and TPC was noted whereas the SOD-like activity disappeared when compared to the nonextruded material. A two-fold higher content of phenolic acids (free and released from ester bonds) was observed. In spite of the clear decrease in the investigated antioxidants, the extruded dehulled buckwheat seeds contained still significant content of bioactive compounds, which resulted in as little as an average 10% decrease of the antioxidant capacity.",1
