text,label
"Berry extracts rich in anthocyanins have been linked to protective effects including the modulation of age-related neurological dysfunction and the improvement of the resistance of red blood cells against oxidative stress in vitro. In this study the bioavailability, metabolism and elimination of polyphenols from blackcurrant juice, rich in anthocyanins, flavonols, and hydroxycinnamates, were investigated. The four major native anthocyanidin glycosides of blackcurrant juice, delphinidin-3-glucoside, delphinidin-3-rutinoside, cyanidin-3-glucoside and cyanidin-3-rutinoside, were detected and identified in low amounts by HPLC and LC-MS in plasma and urine post-ingestion. Elimination of the anthocyanins was fast (maximum excretion after 1 h) and plasma levels (0-128.6 nmol/l) and total urinary exretion (0.07-1.35 mg; 0.007-0.133% of the dose ingested) were low. Most significantly, of the hydroxycinnamates, conjugated and free ferulic, isoferulic, p-coumaric, sinapic and vanillic acids were identified in plasma and urine, using GC-MS techniques. Quercetin and kaempferol (as glucuronides) and the proposed colonic metabolite of quercetin, 3-hydroxyphenylacetic acid, were detectable in a minority of subjects. Increased daily urinary hippuric, 4-hydroxyhippuric and 3-hydroxyhippuric acid levels were also observed post-ingestion in all volunteers.",1
"This work was carried out on the study of virgin olive oil from two olive descendants obtained through controlled crossings on Chemlali, the dominant Tunisian olive oil variety. These crossings on Chemlali were undertaken to improve its oil quality. Preliminary work evaluating the oil fatty acid composition of the oil of 40 descendants showed the performance of two cultivars among the studied hybrids. These two new cultivars (Hd 034 and Hd 039) have an improved oil composition compared to that of Chemlali. A further study was therefore required for their complete characterization. The analytical parameters (fatty acid composition, total phenolic compounds, chlorophylls and carotenoids contents, oxidative stability, free acidity, peroxide value and ultraviolet characteristics) showed significant differences between oils from both cultivars. Copyright © 2007 Society of Chemical Industry",1
"The flavonoid quercetin, or its metabolites, inhibit chemical carcinogenesis in rodents and may have a role in the prevention of human cancers. Quercetin exposure in human populations results from the dietary intake of various plant foods; high concentrations of quercetin are found in apples, onions, tea, and red wine. Determination of the relationship between dietary intake and cancer risk depends on the characterization of quercetin intake. The development and use of biomarkers for quercetin intake may provide a basis for the objective classification of this exposure. One possible biomarker is metabolic products of quercetin. We report the development of a high-performance liquid chromatography (HPLC)-based assay for quantitation of quercetin metabolites in human urine. The metabolites include 3,4-dihydroxyphenylacetic acid (homoprotocatechuic acid), metahydroxyphenylacetic acid, and 4-hydroxy-3-methoxyphenylacetic acid (homovanillic acid). The assay has only two major steps, ether extraction and HPLC analysis, and is suitable for analysis of large sample numbers. Analytical characteristics of the assay include a sensitivity of less than 1 microgram, precision with coefficients of variation < 10%, and metabolite recoveries > 90%. The mean concentrations of 3,4-dihydroxyphenylacetic acid, metahydroxyphenylacetic acid, and homovanillic acid in two human urine samples are approximately 0.7, 4.8, and 2.8 micrograms/ml, respectively. The identification of each metabolite is confirmed by HPLC, UV absorbance scans, and gas chromatography-mass spectrometry analysis. These results verify the occurrence of quercetin metabolites in human urine and the feasibility of quercetin metabolite quantitation, by the assay described herein, for epidemiological studies. Development of the analytical procedure is an essential first step for validation of the metabolites as biomarkers of quercetin intake.",1
"1. Following oral administration of ellagic acid to the rat, 10% of the dose was excreted as 3,8-dihydroxy-6H-dibenzo[b,d]pyran-6-one in urine and faeces. A second metabolite was detected in urine and faeces but not identified. Both metabolites were of microfloral origin, as their formation was not observed in germ-free rats but was demonstrated when ellagic acid was incubated in vitro with micro-organisms from rat gastro-intestinal tract. 2. Following intraperitoneal, but not oral, administration of ellagic acid, a third metabolite was detected in urine. 3. Unchanged ellagic acid was not detected in faeces or urine of any normal rat examined, but small amounts were detected in the faeces of germ-free animals. 4. Following oral administration of ellagic acid, two conjugates of 3,8-dihydroxy-6H-dibenzo[b,d]pyran-6-one were detected in bile, whereas intraperitoneal administration resulted in the biliary excretion of three conjugates of an unidentified metabolite.",1
"Hematologic toxicity (HT) is a joint adverse event after CAR-T cells infusion. Some patients experience prolonged hematologic toxicity (PHT), which is challenging to treat. We collected clinical data from patients with relapsed refractory B-ALL treated with CD19 CAR-T cells. Patients with PHT who did not respond to erythropoietin, platelet receptor agonists, transfusion, or G-CSF and eventually received low-dose prednisone therapy were included in the analysis. We retrospectively analyzed the efficacy and safety of low-dose prednisone on PHT. Among 109 patients treated with CD19 CAR-T cells, 78.9% (86/109) of patients were evaluated as PHT. Of these, 15 patients had persistent hematological toxicity after infusion (12 were grade 3/4 cytopenia, 12 were trilineage cytopenia and 3 were bilineage cytopenia), 2 developed cytopenia without apparent cause after D28. The initial prednisone dose was 0.5 mg/kg/day, and the median response time was 21 days (7-40 days). The recovery rate of blood count was 100%, and the complete recovery rate ranged from 60% to 66.67%. Especially exciting was that HT recurred in 6 patients after stopping prednisone. They were relieved again after the administration of prednisone. The median follow-up time was 14.97 months (4.1-31.2 months). Twelve-month duration of PFS and OS rates were 58.8% (±11.9%) and 64.7% (±11.6%). We did not observe any other side effects of prednisone apart from drug-controllable hyperglycemia and hypertension. We suggest that low-dose prednisone is a beneficial and tolerable therapy for PHT after CAR-T cells. The trials have been registered at www.chictr.org.cn as ChiCTR-ONN-16009862 (November 14, 2016) and ChiCTR1800015164 (March 11, 2018).",0
"CD7 Chimeric Antigen Receptor-T cell (CAR-T) therapy demonstrates efficacy in relapsed/refractory (R/R) acute T-lymphoblastic leukaemia (ALL)T-ALL/lymphoblastic lymphoma (LBL), but concerns about T-cell depletion and severe immunodeficiency persist. We compared infection rates and immune cell subsets in 60 R/R T-ALL/LBL patients receiving naturally selected CD7 CAR-T (NS7CAR-T) with 60 R/R B-ALL patients undergoing CD19 CAR-T. Infections were monitored from infusion until allogeneic haematopoietic stem cell transplantation (HSCT) or up to 3 months. Overall infection rates did not significantly differ between groups (36.67% vs. 24.56%, p = 0.24), although the incidence of early immune effector cell-associated haematotoxicity (ICAHT) grade III-IV was higher in the CD7 CAR-T group than in the CD19 CAR-T group (33.9% vs. 16.7%, p = 0.03). Post-CD7 CAR-T infusion analysis showed a significant decline in CD7(+) T cells and an increase in non-CAR-T-derived CD7(-) T cells, particularly non-CAR-T cells, which rose to a median proportion of 84.4% (range: 22.1%-99.9%) by day 28; meanwhile, CD7(-) natural killer (NK) cells approached nearly 100% following the depletion of CD7(+) NK cells. This study indicates that while CD7 CAR-T therapy significantly reduces CD7(+) T cells, it does not lead to increased short-term infection rates. The notable expansion of non-CAR-T-derived CD7(-) T and NK cells helps preserve immune function, highlighting distinct therapeutic mechanisms between CD7 CAR-T and CD19 CAR-T due to their different lineage restrictions.",0
"Acute lymphoblastic leukemia (ALL) is the most common type of cancer among children. Tobacco exposure during gestation has been investigated as a potential risk factor, but its role remains undefined. Given tobacco's toxicologic profile as a DNA-damaging agent, we examined the impact of DNA repair gene variability as a source of vulnerability to tobacco exposure risk for ALL. Leveraging demographic and genotype data from two large California-based ALL epidemiology studies, we used logistic regression, MinimumP (minP) statistical method, and permutation tests to examine interactions between DNA repair genes and prenatal tobacco exposure. We found statistically significant interactions between prenatal tobacco exposure and DNA repair genes RECQL (minP = 1.00 × 10-4, FDR-P value = 1.86 × 10-2) and TDG (minP = 1.00 × 10-4, FDR-P value = 1.86 × 10-2) with regard to childhood ALL risk. Notable interactions in the homologous recombination pathway were observed among Latino children, whereas non-Latino White children displayed significant interactions in the base excision repair and nucleotide excision repair pathways. Our study highlights the significance of DNA repair genes and pathways when evaluating environmental exposure to tobacco smoke, suggesting that genetic variability within these pathways could impact vulnerability in the development of childhood ALL. This study highlights the significant impact of genetic variation interacting with prenatal tobacco exposure on ALL risk. Further research is needed to understand these interactions and their implications for ALL etiology. Expanding studies to other gene-environment interactions will aid in developing targeted prevention, diagnosis, and treatment strategies for pediatric oncology.",0
"Wheat grain is recognized as a good source of potentially health-enhancing components such as dietary fiber, phenolics, tocopherols, and carotenoids. Anthocyanins, another group of bioactive compounds, are found in blue and purple wheat grains. In the present study, a blue aleurone spring wheat line ""Purendo 38"" with relatively high content of total anthocyanins was used to investigate the composition and stability of anthocyanins over three crop years. Commercial cultivars of purple (Konini) and red (Katepwa) wheats were included in the study. Separation of anthocyanins by high-performance liquid chromatography (HPLC) showed that each wheat had a distinct anthocyanin profile. Four major anthocyanins were separated from blue wheat extracts as compared to five anthocyanins in purple wheat. Cyanidin 3-glucoside was the predominant anthocyanin in purple wheat, whereas it was the second major anthocyanin in blue wheat. The predominant anthocyanin in blue wheat, making up approximately 41% of the total anthocyanin content, remains to be structurally unidentified. Blue wheat anthocyanins were thermally most stable at pH 1. Their degradation was slightly lower at pH 3 as compared to pH 5. Increasing the temperature from 65 to 95 degrees C increased degradation of blue wheat anthocyanins. Addition of SO(2) during heating of blue wheat had a stabilizing effect on anthocyanin pigments. The optimal SO(2) concentrations were 500-1000 ppm for whole meals and 1000-3000 ppm for isolated anthocyanins. Further studies are underway to identify and verify individual anthocyanins in blue wheat and their potential end uses.",1
"The effects of industrial tomato paste processing and long-term (12 months) ambient storage on the content and stability of quercetin, kaempferol, ascorbic acid (AA), dehydroascorbic acid (DHAA), β-carotene and lycopene were evaluated in a commercially produced tomato paste.",1
"Adolescents and young adults (AYA) with Philadelphia-negative acute lymphoblastic leukemia (ALL) represent a distinct population with variable outcomes. This study assessed the real-world efficacy and safety of the AYA-15 protocol in this group. A retrospective cohort of 149 AYA patients (median age: 18 years) treated with the AYA-15 protocol at a tertiary care center in the middle east was analyzed. Baseline characteristics, measurable residual disease (MRD) kinetics, toxicity profiles, and survival outcomes were examined. Multivariate Cox regression was performed to identify adverse prognostic factors. Among the 149 patients, 74% had B-cell ALL and 10% had central nervous system (CNS) involvement. Day 28 MRD negativity was achieved in 76% of patients, increasing to 88% post-consolidation. The 5-year overall survival (OS), disease-free survival (DFS), and event-free survival (EFS) rates were 79%, 68%, and 59%, respectively. The most common grade ≥3 toxicities included febrile neutropenia, infections, hepatotoxicity, and hypersensitivity reactions to PEG-asparaginase. Multivariable analysis identified CNS involvement, post-consolidation MRD positivity, and elevated BMI as independent predictors of inferior outcomes. The AYA-15 protocol demonstrated favorable survival and MRD response rates in a real-world cohort of Philadelphia-negative AYA ALL patients. Certain baseline and treatment-related factors were associated with poorer outcomes, highlighting the importance of individualized risk stratification.",0
"From the edible parts of the Spanish red onion (cultivar ‘Morada de Amposta’), the anthocyanins cyanidin 3-glucoside, cyanidin 3-arabinoside, cyanidin 3-malonyl-glucoside and cyanidin 3-malonylarabinoside and the flavonoids quercetin 3,4′-diglucoside, quercetin 7,4′-diglucoside, quercetin 3-glucoside, dihydro-quercetin 3-glucoside and isorhamnetin 4′-glucoside were identified. The amount of anthocyanins reached 233 mg kg−1 and that of the flavonoids 943 mg kg−1 fresh weight of onions. The onions were processed minimally to produce fresh ‘ready-to-eat’ shredded onion, and the stability of the anthocyanin pigments was evaluated during storage in perforated films for 7 days at 8 °C. After 1 day of storage, a slight increase in anthocyanins was observed, followed by a decrease, reaching the lower levels after 7 days of storage. In spite of the decrease in anthocyanins, the appearance of the commodity was acceptable after the storage period. The stability of the individual anthocyanins was very different, the malonated anthocyanins being much more stable than the corresponding non-acylated pigments. In addition, the arabinosides were shown to be less stable than the corresponding glucosides.",1
"Philadelphia chromosome-positive B-cell precursor acute lymphoblastic leukemia (Ph+ BCP-ALL) is a high-risk subtype of acute lymphoblastic leukemia characterized by the presence of the BCR::ABL1 fusion gene. Tyrosine kinase inhibitors (TKI) combined with chemotherapy are established as the first-line treatment. Additionally, rituximab, an anti-CD20 monoclonal antibody is administered to adult BCP-ALL patients with ≥20% CD20+ blasts. In this study, we observed a marked prevalence of CD20 expression in patients diagnosed with Ph+ BCP-ALL, indicating a potential widespread clinical application of rituximab in combination with TKI. Consequently, we examined the influence of TKI on the antitumor effectiveness of anti-CD20 monoclonal antibodies by evaluating levels of CD20 on the cell surface and conducting in vitro functional assays. All tested TKI were found to uniformly downregulate CD20 on leukemic cells, diminishing the efficacy of rituximab-mediated complement- dependent cytotoxicity. Interestingly, these TKI displayed varied effects on natural killer (NK) cell-mediated antibody- dependent cytotoxicity and macrophage phagocytic function. While asciminib demonstrated no inhibition of effector cell functions, dasatinib notably suppressed the anti-CD20-monoclonal antibody-mediated NK cell cytotoxicity and macrophage phagocytosis of BCP-ALL cells. Dasatinib and ponatinib also decreased NK cell degranulation in vitro. Importantly, oral administration of dasatinib, but not asciminib, compromised NK cell activity in patients' blood, as determined by an ex vivo degranulation assay. Our results indicate that asciminib might be preferred over other TKI for combination therapy with anti-CD20 monoclonal antibodies.",0
"The two main flavonol glycosides present in broccoli florets were identified as quercetin 3-O-sophoroside and kaempferol 3-O-sophoroside. Three minor glucosides of quercetin and kaempferol were also detected, namely isoquercitrin, kaempferol 3-O-glucoside and a kaempferol diglucoside. The sophorosides Of quercetin and kaempferol were present in raw florets at a level of 65 mg kg-1 and 166 mg kg-1 fresh weight, respectively. The total content of quercetin and kaempferol glycosides expressed as aglycone was 43 and 94 micrograms g-1 fresh weight, respectively, and these agree with other recently published data. During the cooking process only 14-28% of the individual glucosides were retained in the cooked tissue, the remainder being largely leached into the cooking water with only a small loss attributed to the formation of the respective aglycones.",1
"The polyphenolic and antioxidant content of white, Mexican blue, and American blue corns processed into nixtamal (cooked kernels), tortillas, and chips was investigated. A post-nixtamalization acidification treatment was assessed as a means to reduce polyphenolic and antioxidant losses. Similar anthocyanin composition (cyanidin 3-monoglycosides) and concentration (314mg/kg) was observed for both blue corn genotypes as was their non-anthocyanin polyphenolic composition ((+)-catechin, free and esterified ferulic acid, and p-coumaric acid derivatives). Six derivatives of ferulic acid (88.8–816mg/kg) along with the free form (2480mg/kg), p-coumaric acid (6.6mg/kg), two protocatechuic acid derivatives (4.2 and 14.2mg/kg), and gallic acid (3.9mg/kg) were identified in the white genotype. Both blue genotypes contained higher antioxidant capacity (>8.3μmol Trolox equivalents/g) yet lower polyphenolic levels (3.6–4.4g/kg) than the white genotype. Comparable anthocyanin losses were observed when the blue genotypes were processed into nixtamals (37%), tortillas (54%), and chips (78%) that correlated to polyphenolic (r=0.91) and antioxidant capacity (r=0.94) losses. Acidification was mainly effective in reducing anthocyanin (9–17%), polyphenolic (10%), and antioxidant capacity (6–14%) losses for the blue genotypes. This study compared polyphenolic and antioxidant content among corn genotypes and confirmed that acidification post-nixtamalization could reduce polyphenolic and antioxidant losses.",1
"Some blood orange juice (BOJ) flavanones may have antioxidant, anti-inflammatory, anti-allergic, hypolipidaemic, vasoprotective and anticarcinogenic properties. The aim of the present study was to evaluate the pharmacokinetics of hesperetin and naringenin in human subjects after BOJ intake. In a cross-over study, seven healthy female volunteers consumed 150 and 300 ml BOJ corresponding to about 51-102 mg hesperetin and to 6-12 mg naringenin, respectively. Plasma samples were collected before, each hour for 8 h and 24 h after BOJ administration and analysed for their content of hesperetin and naringenin by liquid chromatography-MS/MS. The plasma concentrations of these compounds were dose dependent and the peak concentration (Cmax) was reached in 5.1 (sd 0.6) h after BOJ intake. The Cmax of hesperetin was 43.4 (sd 32.4) and 79.8 (sd 60.1) ng/ml after 150 and 300 ml intake, respectively. For naringenin the plasma peak was 16.4 (sd 11.9) and 34.0 (sd 20.6) ng/ml. Moreover, the conjugated forms of these flavanones represent more than 95 % of the plasma concentration. The results indicate that both hesperetin and naringenin are bioavailable after BOJ intake; naringenin seemingly more so than hesperetin.",1
"Determination of free phenolic compounds in potato samples was optimized using a high-performance liquid chromatographic (HPLC) method with on-line diode array detection. This method was applied to samples of four cultivars of potatoes harvested in Tenerife (Canary Islands). The free phenolic compounds found in the potato samples were (+)-catechin, chlorogenic acid, caffeic acid, p-coumaric acid, and ferulic acid. Potato samples belonging to Colorada cultivar, ssp. andigena, had mean concentrations of total phenolic compounds and chlorogenic acid higher than those found for Kerr's Pink and Cara cultivars, ssp. tuberosum, and for Negra cultivar, S. x chaucha. In contrast, p-coumaric acid was not detected in any potato samples of the Colorada cultivar. Traditional potatoes presented a higher mean concentration of ferulic acid than recently imported potatoes. A significant and negative correlation was established between (+)-catechin and p-coumaric acid. A considerable contribution to the daily intake of flavonoids was observed with the actual consumption of potatoes.",1
"Spices belonging to the Labiatae family were used to develop assays for evaluation of antioxidative activity of spices and spice extracts. Two different principles for detection of antioxidative activity were used: (i) an ESR spin trapping technique in which hydroxyl radicals were generated by the Fenton reaction and trapped by 5,5-dimethyl-1-pyrroline-N-oxide (DMPO) in competition with spice extract constituents, (ii) electrochemical measurement of oxygen depletion rate in a heterogeneous lipid/water emulsion with lipid oxidation initiated by metmyoglobin. The ESR free radical method relates to the effect of antioxidant on the initiation of oxidation, while the oxygen depletion method relates to the effect of antioxidant on the propagation of oxidation. For both methods, marjoram and basil showed the lowest activity, while winter savory showed the highest activity as measured by the ESR method, and Turkish oregano and Chilean oregano showed the highest activity as measured by the oxygen depletion method. Total phenol content in the extract correlates linearly with the antioxidant activity as measured by oxygen depletion, but not with the free radical scavenging effect. It is concluded that extracts of the investigated spices contain components with at least two different antioxidative mechanisms.",1
"This study aimed to develop highly precise radiomics and deep learning models to accurately detect acute lymphoblastic leukemia (ALL) using a T1WI image. A total of 604 brain magnetic resonance data of ALL group and normal children (NC) group. Two radiologists independently retrieved radiomics features after manually delineating the area of interest along the clivus at the median sagittal position of T1WI. According to the 9:1 ratio, all samples were randomly divided into the training cohort and the testing cohort. support vector machine was then used to classify the radiomics model using the features that had a correlation coefficient of greater than 0.99 in the training cohort. The Efficientnet-B3 network model received the training set images to create a deep learning model. The sensitivity, specificity, and area under the ROC curve were calculated in order to evaluate the diagnostic efficacy of the different models after the validation of two aforementioned models in the testing cohort. The deep learning model had a higher AUC value of 0.981 than the radiomics model's value of 0.962 in the testing cohort. Delong's test showed no statistical difference between the two models (P>0.05). The accuracy/sensitivity/specificity/negative predictive value/positive predictive value achieved 0.9180/0.9565/0.8947/0.9714/0.8462 for the radiomics model and 0.9344/0.8696/0.9737/0.9250/0.9524 for deep learning model. The deep learning and radiomics models showed high AUC values in the training and test cohorts. They also exhibited good diagnostic efficacy for predicting ALL.",0
"Tubers from five potato cultivars were selected on the basis of their low, intermediate or high rates of glycoalkaloid synthesis in response to stresses such as light or cold storage temperatures. The tubers were subjected to a standard degree of damage sufficient to cause bruising but not severe damage such as cracking or splitting. Increases in glycoalkaloid levels in response to damage were observed in all cultivars. Importantly, the rates of glycoalkaloid synthesis in response to damage were in good agreement with cultivar response to light and cold temperature stress. The cultivars, Ailsa and Eden, exhibited a slower response than the higher synthesis rates observed in Pentland Dell or Brodick. The cultivar Torridon exhibited severe internal damage symptoms throughout the tuber as opposed to localised bruising observed in the other cultivars. The extensive cell death observed in the tubers of the cultivar Torridon severely curtailed glycoalkaloid and chlorogenic acid synthesis. The increased levels of glycoalkaloids in response to bruising damage ranged from approximately 27% (Ailsa, Torridon) to 130% for the cultivar Brodick. Chlorogenic acid levels increased in two cultivars (Brodick and Torridon) but not in the others, Ailsa, Eden and Pentland Dell. The α-chaconine/α-solanine ratios observed within the five cultivars were in good agreement with previous research. The consistency across years is notable, indicating a strong relationship in the synthesis of the two glycoalkaloids. The results are discussed in terms of implications for the potato industry, for the retail trade and also for selection within potato breeding programmes.",1
"Cancer stands as a significant cause of mortality among children and adolescents, imposing a considerable burden on global healthcare. The World Health Organization (WHO) reports a stark imbalance in the accessibility of cancer medicines between low-income and high-income countries. Due to high prevalence of cancer in Iran and current barriers to access to oncology medicines, this study aims to scrutinize the landscape of pediatric oncology medicine access, considering unique factors such as sanctions and Iran’s economic context. This study was conducted in Urmia (West Azerbaijan, Iran) in 2022. We employed a descriptive cross-sectional design to explore the availability, pricing, and affordability of 21 outpatient medications related to the five most utilized treatment protocols for prevalent pediatric cancers. A systematic survey was carried out using the recognized methodologies of the WHO and Health Action International (HAI). Data extraction was conducted by a trained student using the checklist provided by the WHO. Data analysis was conducted using SPSS software. Among the 21 medicines analyzed, 14 had accessibility rates that were below 50%, with one entirely unavailable and 10 exhibiting availability below 25%. Dactinomycin highlighted the highest Median Price Ratio at 4.1, closely followed by Asparaginase at 3.9. Conversely, Cytarabine, Cyclophosphamide, and Filgrastim displayed the lowest Median Price Ratios (MPR) values, each recording an MPR of 0.1. In the assessment of affordability, it is observed that insured patients across all income deciles have the financial means to cover the minimum costs of medicines. Intriguingly, among the various income deciles, only individuals in the 10th decile exhibit the financial capacity to acquire medicines associated with the examined treatment regimens without insurance coverage, with the exception of the ALL (Acute Lymphoblastic Leukemia) regimen. This study illuminates the complex challenges surrounding the availability, cost, and affordability of pediatric cancer medications in Urmia, Iran. It is crucial to develop supportive policies that aim to lower medication expenses for patients and improve their access to cancer treatments. Tackling these challenges necessitates a collaborative effort involving stakeholders, policymakers, and healthcare providers. The online version contains supplementary material available at 10.1186/s12887-025-05993-y.",0
"A rapid method based on RP-HPLC with UV detection is presented for the quantitative determination of five major flavonoid aglycons, viz. quercetin, kaempferol, myricetin, luteolin, and apigenin, in freezedried vegetables and fruits, after acid hydrolysis of the parent glycosides. Completeness of hydrolysis and extraction have been optimized by testing systematically different conditions such as acid concentration, reaction period, and methanol concentration in the extraction solution using samples containing various types of flavonoid glycosides. Optimum hydrolysis conditions are presented for flavonol glucuronides, flavonol glucosides, and flavone glycosides. Identity of the flavonoids was confirmed with diode array. Repeatability of the method was good, with coefficients of variation of 2.5-3.1 % for quercetin, 4.6-5.6% for kaempferol, 4.6% for myricetin, 3.3% for luteolin, and 2.8% for apigenin. CV of the within-laboratory reproducibility was less than 2 times the CV of repeatability. Recoveries of the flavonols quercetin, kaempferol, and myricetin ranged from 77 to 11095, and recoveries of the flavones apigenin and luteolin ranged from 99 to 106 5%. The method presented allows a fast, quantitative, and reproducible determination of five flavonoids in freeze-dried foods.",1
"Epidemiological studies have indicated that the consumption of fruits and vegetables is associated with a reduced risk for the development of chronic diseases, such as cardiovascular disease and cancer. Phytochemicals, including phenolics and flavonoids, are suggested to be the major bioactive compounds contributing to the health benefits of fruits and vegetables. Onions are a major source of dietary flavonoids; however, there may exist varietal differences in composition, concentration, and beneficial activities. To characterize these differences, shallots and 10 onion (Allium cepa L.) varieties commonly available in the United States (Western Yellow, Northern Red, New York Bold, Western White, Peruvian Sweet, Empire Sweet, Mexico, Texas 1015, Imperial Valley Sweet, and Vidalia) were evaluated for total phenolic and flavonoid contents and antioxidant and antiproliferative activities. Shallots contained the highest total phenolic content (114.7 +/- 10.0 mg/100 g of sample) among the varieties tested, with a 6-fold difference observed when compared to the variety with the lowest phenolic content (Vidalia, p < 0.05). Western Yellow onion variety exhibited the highest total flavonoid content (69.2 +/- 3.7 mg/100 g of onion) of the varieties tested, with an 11-fold difference when compared to the variety with the lowest flavonoid content (Western White, p < 0.05). Shallots exhibited the highest total antioxidant activity (45.5 +/- 2.1 micromol of vitamin C equiv/g of onion), followed by Western Yellow, New York Bold, Northern Red, Mexico, Empire Sweet, Western White, Peruvian Sweet, Texas 1015, Imperial Valley Sweet, and Vidalia. For all varieties, both total phenolic and flavonoid contents were strongly correlated with total antioxidant activity (R (2) = 0.9668, p < 0.05; and R (2) = 0.7033, p < 0.05, respectively). The proliferation of HepG(2) and Caco-2 cells was significantly inhibited in a dose-dependent fashion after exposure to the Western Yellow, shallots, New York Bold, and Northern Red extracts, with Western Yellow, shallots, and New York Bold exhibiting the highest antiproliferative activity against HepG(2) cells and New York Bold and Western Yellow exhibiting the highest antiproliferative activity against Caco-2 cells. However, the varieties of Western White, Peruvian Sweet, Empire Sweet, Mexico, Texas 1015, Imperial Valley Sweet, and Vidalia demonstrated weak antiproliferative activity against both HepG(2) and Caco-2 cells. These results may influence consumers toward purchasing onion varieties exhibiting greater potential health benefits and may significantly affect future breeding efforts to enhance onion nutritional qualities.",1
"Minimal/measurable residual disease (MRD) evaluation has resulted in a fundamental instrument to guide patient management in acute lymphoblastic leukemia (ALL). From a methodological standpoint, MRD is defined as any approach aimed at detecting and possibly quantifying residual neoplastic cells beyond the sensitivity level of cytomorphology. The molecular methods to study MRD in ALL are polymerase chain reaction (PCR) amplification-based approaches and are the most standardized techniques. However, there are some limitations, and emerging technologies, such as digital droplet PCR (ddPCR) and next-generation sequencing (NGS), seem to have advantages that could improve MRD analysis in ALL patients. Furthermore, other blood components, namely cell-free DNA (cfDNA), appear promising and are also being investigated for their potential role in monitoring tumor burden and response to treatment in hematologic malignancies. Based on the review of the literature and on our own data, we hereby discuss how emerging molecular technologies are helping to refine the molecular monitoring of MRD in ALL and may help to overcome some of the limitations of standard approaches, providing a benefit for the care of patients.",0
"The use of tyrosine kinase inhibitors (TKIs) during induction and consolidation, followed by allogeneic hematopoietic cell transplantation (allo-HCT), is a standard of care for patients with Philadelphia (Ph)-positive acute lymphoblastic leukemia (ALL). The goal of this study was to compare results of allo-HCT according to the type of TKI used pre-transplant, either imatinib, dasatinib or both. This was a retrospective, registry-based analysis including adult patients with Ph-positive ALL treated with allo-HCT between years 2010-2022. The analysis included 606 patients pre-treated with imatinib, 163 with dasatinib and 94 with both imatinib and dasatinib. Allo-HCTs were performed in first complete remission from either unrelated (56%), matched sibling (36%) or haploidentical donors (8%). Relapse incidence at 2 years was 26% in the imatinib group and 21% in the dasatinib group and 19% in the imatinib + dasatinib group (P = .06) while non-relapse mortality was 19%, 15%, and 23%, respectively (P = .37). No significant differences were found for leukemia-free survival (55% vs. 63% vs. 58%, P = .11) and overall survival (72% vs. 76% vs. 65%, P = .32). The incidence of grade 2-4 acute graft-versus-host disease (GVHD) and chronic GVHD was comparable across study groups, while the incidence of grade 3-4 acute GVHD was significantly increased for patients pre-treated with dasatinib alone (20%) than in the imatinib group (10%) or imatinib + dasatinib group (13%) (P = .002). On multivariate analysis a chance of GVHD and relapse-free survival (GRFS) was significantly decreased while the risk of grade 3-4 acute GVHD was increased for the dasatinib compared to imatinib group (hazard ratio, HR = 1.27, P = .048 and HR = 2.26, P = .0009, respectively). This study provides no evidence for the advantage of one TKI over another in terms of LFS and OS. However, the use of dasatinib is associated with increased risk of severe acute GVHD and decreased GRFS.",0
"Weaning pigs (7.9 +/- 1.7 kg) were fed a freeze-dried powder of marionberry (MB) by stomach tube to study the absorption and metabolism of anthocyanins. Four major anthocyanins (ACNs) were found in MB: cyanidin-3-glucoside (Cy-3-glc, 78%), cyanidin-3-rutinoside (Cy-3-rutin, 20%), pelargonidin-3-glucoside (Pg-3-glc, 0.4%), and 1 unknown acylated cyanidin-based ACN (UACy, 1.5%). In the urine, the 4 original ACNs and 11 metabolites were identified and quantified. The main metabolites were glucuronidated and/or methylated forms of the original anthocyanins. Total recovery of the 4 original ACNs plus their related metabolites was 0.087 +/- 0.034% for Cy-3-glc, 0.084 +/- 0.026% for Cy-3-rutin, 0.583 +/- 0.229% for Pg-3-glc and 0.036 +/- 0.011% for UACy (mean +/- SD, n = 3), respectively. For the individual ACNs, the amount of metabolites recovered from Cy-3-rutin was lower than that of the original intact Cy-3-rutin, whereas the amounts of metabolites from Cy-3-glc and Pg-3-glc in the urine were much higher than their original forms. In pig plasma, the 2 original ACNs, Cy-3-glc and Cy-3-rutin, and a trace of 1 metabolite (cyanidin monoglucuronide) were detected. The plasma concentration:dose ratio of Cy-3-rutin was higher than that of Cy-3-glc. Different aglycones and/or sugar moieties may influence the absorption and metabolism of ACNs. Cy-3-glc and Cy-3-rutin had similar apparent excretion rates relative to dose, whereas Pg-3-glc had a much higher total urinary excretion than cyanidin-based anthocyanins. Most of Cy-3-glc and Pg-3-glc were excreted in the form of metabolites, whereas most of the Cy-3-rutin was excreted in its original unmetabolized form. Urinary recovery of the acylated anthocyanin was lower than that of nonacylated anthocyanins.",1
